ensembl_id,ot_overall_max,ot_genetic_max,ot_animal_model_max,release,release_date,era
ENSG00000000971,0.8956290223569436,0.9836867946575231,0.6968810429579272,22.06,2022-06-01,B1
ENSG00000001626,0.9166538872806209,0.9791084005966031,0.772328716993252,22.06,2022-06-01,B1
ENSG00000001630,0.4591380894423471,0.5987816778849939,0.5448160031824149,22.06,2022-06-01,B1
ENSG00000002330,0.30482059344872187,0.30254566303265684,0.8613820254496721,22.06,2022-06-01,B1
ENSG00000002726,0.4304006252161128,0.6916508718651723,0.5649690165927092,22.06,2022-06-01,B1
ENSG00000003400,0.7884380266989122,0.8356399213738667,,22.06,2022-06-01,B1
ENSG00000003436,0.42894748013341916,0.5974619255382716,0.25551331423616436,22.06,2022-06-01,B1
ENSG00000004468,0.6611410037991853,0.6752410095897416,0.8838775337766196,22.06,2022-06-01,B1
ENSG00000004487,0.4656524946581145,0.599825053643466,0.8218876864480106,22.06,2022-06-01,B1
ENSG00000004948,0.717780993122341,0.822868300834721,0.8245625218730568,22.06,2022-06-01,B1
ENSG00000005249,0.41489282733236404,0.6824671968624625,0.6239027945876052,22.06,2022-06-01,B1
ENSG00000005381,0.8061501648180389,0.9210350131656501,0.6765999261115249,22.06,2022-06-01,B1
ENSG00000006071,0.9221295993567487,0.9834354755210024,0.9514393085841676,22.06,2022-06-01,B1
ENSG00000006377,0.4957692602918482,0.7828476162190261,0.6182583214825413,22.06,2022-06-01,B1
ENSG00000006606,0.07071067808415568,0.11036917685188988,0.4654641832217836,22.06,2022-06-01,B1
ENSG00000007174,0.7857749061049712,0.8806486734610426,0.5845265736001556,22.06,2022-06-01,B1
ENSG00000007312,0.8782843968236583,0.9293744249123115,0.7883423631268551,22.06,2022-06-01,B1
ENSG00000007314,0.9184159357400075,0.9760192877073167,0.8637784516041948,22.06,2022-06-01,B1
ENSG00000008853,0.6561738508101265,0.8309738524686846,,22.06,2022-06-01,B1
ENSG00000009724,0.7417051121902837,0.8206666995815454,,22.06,2022-06-01,B1
ENSG00000010278,0.5330818519596581,0.7575790698638548,0.9631442609649454,22.06,2022-06-01,B1
ENSG00000010610,0.7630076894406581,0.42032039613308325,0.9097006823764643,22.06,2022-06-01,B1
ENSG00000010671,0.9207731737828341,0.9730387039983279,0.8142077611018373,22.06,2022-06-01,B1
ENSG00000012504,0.80948838663158,0.9012601258451209,0.7309233563790766,22.06,2022-06-01,B1
ENSG00000014216,0.7611488122552182,0.8769294849303433,0.7756792196059644,22.06,2022-06-01,B1
ENSG00000014257,0.5513614456113488,0.7775426966608101,0.49086779761121363,22.06,2022-06-01,B1
ENSG00000015520,0.6905181326010016,0.9086799159560155,0.6574534387876018,22.06,2022-06-01,B1
ENSG00000019991,0.581226366762606,0.8018604305606906,0.7551854702801108,22.06,2022-06-01,B1
ENSG00000022355,0.9083996727346393,0.9471188527008675,0.983065294221008,22.06,2022-06-01,B1
ENSG00000023330,0.5098501386161225,0.21629570573691112,,22.06,2022-06-01,B1
ENSG00000026025,0.8081839199861546,0.9016758378448722,0.5369650006216333,22.06,2022-06-01,B1
ENSG00000026508,0.6623986645750287,0.818561968570064,0.8957932292551933,22.06,2022-06-01,B1
ENSG00000026751,0.5912785685273722,0.6735578332379637,0.25259524640762854,22.06,2022-06-01,B1
ENSG00000029534,0.8260722238489082,0.9583852853136248,0.8705103131081046,22.06,2022-06-01,B1
ENSG00000033627,0.5311845388074103,0.8508701071511381,,22.06,2022-06-01,B1
ENSG00000039123,0.20761413925155242,0.3415094942832416,,22.06,2022-06-01,B1
ENSG00000041880,0.6041442835488721,0.07504425566366951,,22.06,2022-06-01,B1
ENSG00000043591,0.7307825839483637,0.7861647616114392,,22.06,2022-06-01,B1
ENSG00000044115,0.7714539343765016,0.8602602306750411,0.8326841243941104,22.06,2022-06-01,B1
ENSG00000046653,0.32239948187718287,0.5266750821096321,,22.06,2022-06-01,B1
ENSG00000047457,0.8285047851885765,0.9582871562511294,0.8372111841619521,22.06,2022-06-01,B1
ENSG00000047597,0.7529739814452165,0.8372035591741505,0.836568997870926,22.06,2022-06-01,B1
ENSG00000047936,0.8044752620794298,0.6870528559164333,0.9153040472309513,22.06,2022-06-01,B1
ENSG00000048052,0.6954680924300977,0.8468031036554867,0.6101582563912518,22.06,2022-06-01,B1
ENSG00000048462,0.736750659971353,0.5225801991507575,0.7345109833729084,22.06,2022-06-01,B1
ENSG00000049089,0.8609824599791951,0.9346314020833675,0.6004909275152591,22.06,2022-06-01,B1
