ensembl_id,ot_overall_max,ot_genetic_max,ot_animal_model_max,release,release_date,era
ENSG00000121879,1.0,1.0,0.32205785247238966,19.06,2019-06-01,A
ENSG00000157764,1.0,1.0,0.32689698364941205,19.06,2019-06-01,A
ENSG00000169032,1.0,1.0,0.32480746197629723,19.06,2019-06-01,A
ENSG00000126934,1.0,1.0,0.0,19.06,2019-06-01,A
ENSG00000133703,1.0,1.0,0.3269915471619686,19.06,2019-06-01,A
ENSG00000113721,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000171862,1.0,1.0,0.32696413991851386,19.06,2019-06-01,A
ENSG00000146648,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000165731,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000132155,1.0,1.0,0.3269938279387408,19.06,2019-06-01,A
ENSG00000066468,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000169083,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000105976,1.0,1.0,0.3269855561927155,19.06,2019-06-01,A
ENSG00000168036,1.0,1.0,0.3269875684738408,19.06,2019-06-01,A
ENSG00000157404,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000068078,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000141510,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000077782,1.0,1.0,0.326995779781478,19.06,2019-06-01,A
ENSG00000105639,1.0,1.0,0.3269640171158106,19.06,2019-06-01,A
ENSG00000096968,1.0,1.0,0.326962949037675,19.06,2019-06-01,A
ENSG00000117400,1.0,1.0,0.3263240383092755,19.06,2019-06-01,A
ENSG00000133895,1.0,1.0,0.3269854022986591,19.06,2019-06-01,A
ENSG00000171298,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000171759,1.0,1.0,0.3260870940937143,19.06,2019-06-01,A
ENSG00000183765,1.0,1.0,0.3034570934807256,19.06,2019-06-01,A
ENSG00000001626,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000141736,1.0,1.0,0.3268168497737963,19.06,2019-06-01,A
ENSG00000142192,1.0,1.0,0.3269907448210794,19.06,2019-06-01,A
ENSG00000108821,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000183072,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000138039,1.0,1.0,0.32697473633223956,19.06,2019-06-01,A
ENSG00000101986,1.0,1.0,0.326944723911981,19.06,2019-06-01,A
ENSG00000132170,1.0,1.0,0.3269887465701694,19.06,2019-06-01,A
ENSG00000143387,1.0,1.0,0.32697884105300123,19.06,2019-06-01,A
ENSG00000006071,1.0,1.0,0.3248614378903257,19.06,2019-06-01,A
ENSG00000105641,1.0,1.0,0.32597563605822805,19.06,2019-06-01,A
ENSG00000160801,1.0,1.0,0.3256676622836476,19.06,2019-06-01,A
ENSG00000007314,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000091831,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000137745,1.0,1.0,0.2860728444444444,19.06,2019-06-01,A
ENSG00000022355,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000273079,1.0,1.0,0.3222713459766394,19.06,2019-06-01,A
ENSG00000135446,1.0,1.0,0.32697244256763663,19.06,2019-06-01,A
ENSG00000160882,1.0,1.0,0.3262709522934778,19.06,2019-06-01,A
ENSG00000118271,1.0,1.0,0.3209363228802992,19.06,2019-06-01,A
ENSG00000140443,1.0,1.0,0.326430385306011,19.06,2019-06-01,A
ENSG00000151224,1.0,1.0,0.31820745027193875,19.06,2019-06-01,A
ENSG00000183873,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000116745,1.0,1.0,0.326980821741661,19.06,2019-06-01,A
ENSG00000177628,1.0,1.0,0.32699678003697863,19.06,2019-06-01,A
ENSG00000134460,1.0,1.0,0.32692618878672963,19.06,2019-06-01,A
ENSG00000113448,1.0,1.0,0.2782216666666667,19.06,2019-06-01,A
ENSG00000118972,1.0,1.0,0.32699025063535003,19.06,2019-06-01,A
ENSG00000138413,1.0,1.0,0.0,19.06,2019-06-01,A
ENSG00000277893,1.0,1.0,0.2852578111111111,19.06,2019-06-01,A
