ensembl_id,ot_overall_max,ot_genetic_max,ot_animal_model_max,release,release_date,era
ENSG00000000971,0.8659925803899806,0.9391122012281719,0.7071136192072511,24.06,2024-06-01,B1
ENSG00000001626,0.9135637304644015,0.9697163805364007,0.7577091591859988,24.06,2024-06-01,B1
ENSG00000001630,0.45661096148392843,0.5998133179901847,0.5603638892090295,24.06,2024-06-01,B1
ENSG00000002330,0.4963589964287334,0.3015889749640221,0.8511637527033897,24.06,2024-06-01,B1
ENSG00000002726,0.4156376598701388,0.681805271312071,0.5304265651549963,24.06,2024-06-01,B1
ENSG00000003400,0.7695540467917757,0.8103434393549004,,24.06,2024-06-01,B1
ENSG00000003436,0.5820040688042898,0.6773872466159852,0.40803133048029977,24.06,2024-06-01,B1
ENSG00000004468,0.6719916730734318,0.6695326848618375,0.8742744518982433,24.06,2024-06-01,B1
ENSG00000004487,0.7325867970496848,0.8066569709761793,0.8183889998073709,24.06,2024-06-01,B1
ENSG00000004948,0.7165049735280516,0.8371211979954092,0.8343730439166743,24.06,2024-06-01,B1
ENSG00000005249,0.45327943847179586,0.7456102573723781,0.5930882945885751,24.06,2024-06-01,B1
ENSG00000005381,0.787734898516592,0.9279746744954827,0.8625418769979315,24.06,2024-06-01,B1
ENSG00000006071,0.9202040799379763,0.9695668226479525,0.8816324654121914,24.06,2024-06-01,B1
ENSG00000006377,0.5105019507687347,0.8057848077805528,0.6074340730438076,24.06,2024-06-01,B1
ENSG00000006606,0.20026720456037123,0.26554754979007616,0.5536060086853135,24.06,2024-06-01,B1
ENSG00000007174,0.7855238605847511,0.8783150396356737,0.29223233441190627,24.06,2024-06-01,B1
ENSG00000007312,0.8441159854887192,0.7413389926689218,0.774958262682778,24.06,2024-06-01,B1
ENSG00000007314,0.9112562582982534,0.9707738654053594,0.7579704237921623,24.06,2024-06-01,B1
ENSG00000008853,0.7321085814206212,0.8450055702837365,,24.06,2024-06-01,B1
ENSG00000009724,0.7862872124144269,0.9431973027630385,,24.06,2024-06-01,B1
ENSG00000010278,0.5377952030978611,0.7695989304417756,0.9559566097853351,24.06,2024-06-01,B1
