ensembl_id,ot_overall_max,ot_genetic_max,ot_animal_model_max,release,release_date,era
ENSG00000000971,0.8704463450144797,0.9559442442546389,0.7069305741209811,23.06,2023-06-01,B1
ENSG00000001626,0.9132369831541338,0.969483197892917,0.764300727823748,23.06,2023-06-01,B1
ENSG00000001630,0.4557238712220615,0.5988815067868928,0.5364003176314585,23.06,2023-06-01,B1
ENSG00000002330,0.5092419888530028,0.29879524560797965,0.8565879244747384,23.06,2023-06-01,B1
ENSG00000002726,0.41550676699844746,0.6818052713013947,0.5299063644021739,23.06,2023-06-01,B1
ENSG00000003400,0.769492881851475,0.8213122450565924,,23.06,2023-06-01,B1
ENSG00000003436,0.5820513839534014,0.6773872466503923,0.4082381958211537,23.06,2023-06-01,B1
ENSG00000004468,0.6613012711863451,0.6695326848434122,0.8793248932674084,23.06,2023-06-01,B1
ENSG00000004487,0.6060624072320758,0.599825053643466,0.8195639290495839,23.06,2023-06-01,B1
ENSG00000004948,0.7164851469197328,0.8371211980245572,0.8327187475851431,23.06,2023-06-01,B1
ENSG00000005249,0.45327943846574126,0.7456102573624187,0.5730609002786146,23.06,2023-06-01,B1
ENSG00000005381,0.7772405282415701,0.9279393627967654,0.8617275725822422,23.06,2023-06-01,B1
ENSG00000006071,0.9224422820908542,0.9743128017149666,0.8878252635543514,23.06,2023-06-01,B1
ENSG00000006377,0.5107911596172183,0.8057848077668485,0.6157596502439912,23.06,2023-06-01,B1
ENSG00000006606,0.19642423715171867,0.24452327637267426,0.5512867666042905,23.06,2023-06-01,B1
ENSG00000007174,0.782833815054667,0.8753172636909289,0.29442088528330806,23.06,2023-06-01,B1
ENSG00000007312,0.835113434608179,0.7412996058326538,0.7775110710894694,23.06,2023-06-01,B1
ENSG00000007314,0.9136224128048769,0.9717604983486612,0.894863490168833,23.06,2023-06-01,B1
ENSG00000008853,0.6694203988246487,0.8115200669451129,,23.06,2023-06-01,B1
ENSG00000009724,0.785933208169847,0.9420346653602659,,23.06,2023-06-01,B1
ENSG00000010278,0.5337901014816792,0.7695989304383979,0.9538383745342195,23.06,2023-06-01,B1
ENSG00000010610,0.7432884122601726,0.4844051961474103,0.8542977499311436,23.06,2023-06-01,B1
ENSG00000010671,0.914297925720107,0.9631558073252523,0.8099676913071499,23.06,2023-06-01,B1
ENSG00000012504,0.7830985124296577,0.9028022208906122,0.6905275554764964,23.06,2023-06-01,B1
ENSG00000014216,0.788862833976907,0.8786006824986399,0.8080015662646892,23.06,2023-06-01,B1
ENSG00000014257,0.5864560874442354,0.7659546055263365,0.48951096240674435,23.06,2023-06-01,B1
ENSG00000015520,0.694647995356523,0.9141145644676506,0.6109900575131338,23.06,2023-06-01,B1
ENSG00000019991,0.6769591090572425,0.8038822797500567,0.6804009257309328,23.06,2023-06-01,B1
ENSG00000022355,0.8902105022168062,0.8931884631764946,0.9641398147149421,23.06,2023-06-01,B1
ENSG00000023330,0.5379684030525325,0.30888851793413136,0.5289785899532976,23.06,2023-06-01,B1
ENSG00000026025,0.5848226068185006,0.7486652359317608,0.4782924635711851,23.06,2023-06-01,B1
ENSG00000026508,0.6445675545625953,0.8556696616257479,0.8846960831059528,23.06,2023-06-01,B1
ENSG00000026751,0.5917383980180265,0.6577348077575721,0.2538719010826129,23.06,2023-06-01,B1
ENSG00000029534,0.7723723327937438,0.9578614195544072,0.870564114208299,23.06,2023-06-01,B1
ENSG00000033627,0.5244096718708322,0.8402617147328152,,23.06,2023-06-01,B1
ENSG00000039123,0.17070079281441822,0.2807898423390471,,23.06,2023-06-01,B1
ENSG00000041880,0.6143904706535588,0.31056686574198117,,23.06,2023-06-01,B1
ENSG00000043591,0.733302144918778,0.7971005062678934,,23.06,2023-06-01,B1
ENSG00000044115,0.7813116241011654,0.8839344563248679,0.8480471483864365,23.06,2023-06-01,B1
ENSG00000046653,0.32845037938754407,0.5362483923022526,,23.06,2023-06-01,B1
ENSG00000047457,0.8180521108523979,0.9403065286523128,0.8732449117742294,23.06,2023-06-01,B1
ENSG00000047597,0.7538007695764473,0.8367969359686201,0.8363326930237432,23.06,2023-06-01,B1
ENSG00000047936,0.8224846334918308,0.7726320131623367,0.9391046031143159,23.06,2023-06-01,B1
ENSG00000048052,0.7021276882683797,0.8445854065644571,0.6069244799230918,23.06,2023-06-01,B1
ENSG00000048462,0.743763091435652,0.5225801991507575,0.8404725889219372,23.06,2023-06-01,B1
ENSG00000049089,0.7238864481362793,0.8311468416787304,0.583882914355801,23.06,2023-06-01,B1
ENSG00000057252,0.5161350993850735,0.696834949692388,0.9240792292056353,23.06,2023-06-01,B1
ENSG00000057593,0.8657944444280025,0.9363931614006006,0.716102417327837,23.06,2023-06-01,B1
ENSG00000059378,0.47629562947688514,0.7834701438849763,0.44434125981200384,23.06,2023-06-01,B1
ENSG00000059588,0.32277115658476324,0.5309340435668581,0.45755911482238665,23.06,2023-06-01,B1
ENSG00000060140,0.20032369953282625,0.3295172745316381,,23.06,2023-06-01,B1
ENSG00000060971,0.34854477878707163,0.5727217642209665,,23.06,2023-06-01,B1
ENSG00000061918,0.7105749813562501,0.725008529482554,0.49149851049568544,23.06,2023-06-01,B1
ENSG00000062096,0.3715809875491233,0.30825744790200854,,23.06,2023-06-01,B1
ENSG00000062282,0.5758518940539654,0.7572457286674332,0.2777027883489885,23.06,2023-06-01,B1
ENSG00000063176,0.3468433146443901,0.43838768264318007,0.6910558998622539,23.06,2023-06-01,B1
ENSG00000064989,0.7718848539778822,0.7777985931527218,0.44969390723649644,23.06,2023-06-01,B1
ENSG00000065325,0.6487399291342135,0.6000083973126218,,23.06,2023-06-01,B1
ENSG00000065361,0.8918845452122086,0.779325760626302,0.47729745917382077,23.06,2023-06-01,B1
ENSG00000065534,0.7934168063370389,0.8708470614793505,0.4873375917253958,23.06,2023-06-01,B1
ENSG00000066230,0.7516602806072676,0.8014440744708574,0.661459210946432,23.06,2023-06-01,B1
ENSG00000066468,0.9341455420624406,0.9855349019527206,0.7661606811060285,23.06,2023-06-01,B1
ENSG00000067836,0.8218945650192339,0.9056389381337558,,23.06,2023-06-01,B1
ENSG00000068024,0.8039569094792772,0.8305442540770176,0.6465481602956139,23.06,2023-06-01,B1
ENSG00000068078,0.9331222413035518,0.9811600679718823,0.7982251800156267,23.06,2023-06-01,B1
ENSG00000068903,0.22030280567350466,0.3044471987324073,0.5556953108870405,23.06,2023-06-01,B1
ENSG00000069535,0.7056204242643678,0.27694625224529407,0.9101412226338087,23.06,2023-06-01,B1
ENSG00000069696,0.7362662464059733,0.26468496482080317,,23.06,2023-06-01,B1
ENSG00000069764,0.5018536266822344,0.19453785523571876,0.7182590450270722,23.06,2023-06-01,B1
ENSG00000070614,0.6171213997195489,0.7900201372521856,0.6838474626665257,23.06,2023-06-01,B1
ENSG00000070915,0.8892087899643016,0.9489140523824319,0.6001273620740503,23.06,2023-06-01,B1
ENSG00000070961,0.6574683191003325,0.7358055793059427,0.6176079413369103,23.06,2023-06-01,B1
ENSG00000072274,0.7342518415896204,0.9535365830332587,0.8771799819630968,23.06,2023-06-01,B1
ENSG00000072315,0.3002822677153583,0.3720833180549735,0.7058694424166029,23.06,2023-06-01,B1
ENSG00000072694,0.6491299118186372,0.6983822465503046,0.8579860801886422,23.06,2023-06-01,B1
ENSG00000072778,0.8575943814488485,0.9300114787863764,0.8712016606015318,23.06,2023-06-01,B1
ENSG00000072786,0.693721475181392,0.8307764675675894,0.5660376108695402,23.06,2023-06-01,B1
ENSG00000073008,0.5011459724232143,0.6583619762504229,0.817379913986103,23.06,2023-06-01,B1
ENSG00000073754,0.31341248445188796,0.5022941713882234,0.7282458726178109,23.06,2023-06-01,B1
ENSG00000073756,0.6894866153364114,0.49773030038165705,0.7015315301420932,23.06,2023-06-01,B1
ENSG00000074416,0.29874362670974625,0.27694625224529407,0.6104313660183146,23.06,2023-06-01,B1
ENSG00000075043,0.8670854282180132,0.935974972206806,0.9352582494398727,23.06,2023-06-01,B1
ENSG00000075239,0.8251043736133473,0.8957915953829698,,23.06,2023-06-01,B1
ENSG00000076555,0.41700381098818495,0.547137717850459,0.560252470083365,23.06,2023-06-01,B1
ENSG00000077238,0.7656740827593589,0.8795533000992679,0.8024248563707655,23.06,2023-06-01,B1
ENSG00000077782,0.9199872612754917,0.9652959654265673,0.810120265327659,23.06,2023-06-01,B1
ENSG00000079277,0.37603831633178225,0.3065908503795827,,23.06,2023-06-01,B1
ENSG00000079999,0.8083802764391715,0.607930797611621,0.44649469590208163,23.06,2023-06-01,B1
ENSG00000080166,0.47750067967525966,0.6226506946645443,0.9076451473680043,23.06,2023-06-01,B1
ENSG00000080824,0.7597820334200628,0.5782975149382673,0.9425986337385843,23.06,2023-06-01,B1
ENSG00000082175,0.6894824725831442,0.7640578891392882,0.9395865416973462,23.06,2023-06-01,B1
ENSG00000082556,0.6872001445742634,0.6719709403796507,0.7216814046313954,23.06,2023-06-01,B1
ENSG00000082701,0.7910345974464328,0.5361348290867376,0.7272147988509671,23.06,2023-06-01,B1
ENSG00000082898,0.8485498860397047,0.7992351314583866,0.6152379818915662,23.06,2023-06-01,B1
ENSG00000084636,0.47075223916783204,0.6979610739876956,0.5341251373307864,23.06,2023-06-01,B1
ENSG00000084674,0.8816430470931196,0.9707575559569106,0.8586751769370905,23.06,2023-06-01,B1
ENSG00000084734,0.6315373019917218,0.8310647257521332,0.8293835327199145,23.06,2023-06-01,B1
ENSG00000085831,0.46087841829298065,0.7581100021641191,0.6326496657598826,23.06,2023-06-01,B1
ENSG00000086205,0.5704414636732043,0.8032374225352207,0.8439090155800328,23.06,2023-06-01,B1
ENSG00000086548,0.42802614977732634,0.607930797611621,0.5775829722203493,23.06,2023-06-01,B1
ENSG00000087085,0.7556503785672276,0.47649775571563824,0.8845185533638843,23.06,2023-06-01,B1
ENSG00000087586,0.6726194396829265,0.6537442975001395,0.6185145645976298,23.06,2023-06-01,B1
ENSG00000088766,0.3448254696113773,0.4832999937482835,,23.06,2023-06-01,B1
ENSG00000088926,0.8650520378684504,0.9390387767834927,0.7570146034139322,23.06,2023-06-01,B1
ENSG00000089041,0.4148081953708918,0.5781785921445031,0.9571904463238937,23.06,2023-06-01,B1
ENSG00000089692,0.43819514975963414,0.5262346308588634,0.5026314961581996,23.06,2023-06-01,B1
ENSG00000090339,0.5994116303484073,0.558727570785115,0.6843919588722388,23.06,2023-06-01,B1
ENSG00000090932,0.7385864337064648,0.8582661620951121,0.6248683348623785,23.06,2023-06-01,B1
ENSG00000091106,0.7931493456499938,0.8754986626660322,0.7680297025478251,23.06,2023-06-01,B1
ENSG00000091138,0.860080650468899,0.9464620843098369,0.5417155010763367,23.06,2023-06-01,B1
ENSG00000091140,0.8663934560962155,0.9273576309911374,,23.06,2023-06-01,B1
ENSG00000091181,0.611191812326474,0.8237040431738362,0.819003582674337,23.06,2023-06-01,B1
ENSG00000091513,0.8132783626159268,0.9000952595636731,0.879090634148627,23.06,2023-06-01,B1
ENSG00000091831,0.8906766780520893,0.8551696458996265,0.8735278261297232,23.06,2023-06-01,B1
ENSG00000092054,0.9200892983258956,0.9783747179008362,0.5642566231053711,23.06,2023-06-01,B1
ENSG00000092445,0.48579839631030963,0.6245910255413519,0.8637237779738416,23.06,2023-06-01,B1
ENSG00000092758,0.7617023387653675,0.8391072734188975,,23.06,2023-06-01,B1
ENSG00000094755,0.7451053069428912,0.3056603440567077,,23.06,2023-06-01,B1
ENSG00000095303,0.6645845301911594,0.5989790501614007,0.687496648657231,23.06,2023-06-01,B1
ENSG00000095970,0.8044645989204716,0.8990967071271267,0.5662862406847534,23.06,2023-06-01,B1
ENSG00000096968,0.911630214456824,0.9597597697958438,0.9183698110023911,23.06,2023-06-01,B1
ENSG00000097007,0.8975256174208396,0.9189945531836239,0.6365860538689053,23.06,2023-06-01,B1
ENSG00000097046,0.5842705997365515,0.5860937877229229,0.5472811338893514,23.06,2023-06-01,B1
ENSG00000099250,0.5294927617465885,0.8565603091855596,0.7526803119104467,23.06,2023-06-01,B1
ENSG00000099866,0.5470281378241888,0.36585642868813406,0.7356626048282496,23.06,2023-06-01,B1
ENSG00000099985,0.3195643653137611,0.5190183158120906,0.6475044100904431,23.06,2023-06-01,B1
ENSG00000099998,0.48225116723513733,0.7926586204772349,,23.06,2023-06-01,B1
ENSG00000100030,0.8511657137599762,0.9237038867887598,0.7352787901379755,23.06,2023-06-01,B1
ENSG00000100053,0.7878187372071137,0.868131103165597,0.6176340486201667,23.06,2023-06-01,B1
ENSG00000100311,0.804798505821722,0.9011094010469268,0.4487092741487152,23.06,2023-06-01,B1
ENSG00000100342,0.7439394213363302,0.8179571039208113,,23.06,2023-06-01,B1
ENSG00000100344,0.6945221431592444,0.8523179064475105,0.5686326426869811,23.06,2023-06-01,B1
ENSG00000100346,0.802589329684044,0.8121358193731716,0.7842389384833409,23.06,2023-06-01,B1
ENSG00000100368,0.7435946208540317,0.9065631205247522,0.6448686406744112,23.06,2023-06-01,B1
ENSG00000100385,0.7917816025224175,0.7622012739039802,0.7710795811343658,23.06,2023-06-01,B1
ENSG00000100453,0.4211442787584369,0.6661630232777312,0.812590872254295,23.06,2023-06-01,B1
ENSG00000100652,0.4349170863065065,0.607930797611621,0.4963464553908352,23.06,2023-06-01,B1
ENSG00000100739,0.31695178240082833,0.3056603440567077,0.5604512513553462,23.06,2023-06-01,B1
ENSG00000100823,0.5027649261124837,0.4316820995453862,0.44378948225648335,23.06,2023-06-01,B1
ENSG00000100985,0.5789852056422203,0.6497642038156416,0.8056832087874306,23.06,2023-06-01,B1
ENSG00000101079,0.5001964694476086,0.4861550654032686,0.7536670194220193,23.06,2023-06-01,B1
ENSG00000101194,0.5748863216767126,0.6876948377107315,0.7334222655979892,23.06,2023-06-01,B1
ENSG00000101323,0.6430060784066143,0.8017056879436113,,23.06,2023-06-01,B1
ENSG00000101425,0.49704220374027464,0.8169887523989058,,23.06,2023-06-01,B1
ENSG00000101470,0.45326353442106876,0.3039653988058105,,23.06,2023-06-01,B1
