ensembl_id,ot_overall_max,ot_genetic_max,ot_animal_model_max,release,release_date,era
ENSG00000000971,0.8648985448043988,0.976852092810719,0.7077537648167352,25.06,2025-06-01,B2
ENSG00000001626,0.9185859977938028,0.9721417102787704,0.7567752693405977,25.06,2025-06-01,B2
ENSG00000001630,0.4600243303587619,0.7516853990045184,0.5637496554636199,25.06,2025-06-01,B2
ENSG00000002330,0.5060859876924234,0.493443122593687,0.8463514112938411,25.06,2025-06-01,B2
ENSG00000002726,0.5995347547809622,0.9823905928140642,0.5600303799115147,25.06,2025-06-01,B2
ENSG00000003400,0.7868989008143406,0.9211936077094932,,25.06,2025-06-01,B2
ENSG00000003436,0.5913274945779708,0.9564397518282169,0.4175126867477171,25.06,2025-06-01,B2
ENSG00000004468,0.721007709770771,0.7795101711666197,0.8609402822945892,25.06,2025-06-01,B2
ENSG00000004487,0.7359232946058035,0.8857488199257859,0.8182729214155136,25.06,2025-06-01,B2
ENSG00000004948,0.7176955333851397,0.9523738804307217,0.8312168517726135,25.06,2025-06-01,B2
ENSG00000005249,0.5465815511622798,0.899085148029407,0.6036773928991648,25.06,2025-06-01,B2
ENSG00000005381,0.7892524606595371,0.9868130365976231,0.8628047454723546,25.06,2025-06-01,B2
ENSG00000006071,0.9277644540568373,0.9736810868670978,0.8781654697329244,25.06,2025-06-01,B2
ENSG00000006377,0.5666653426773598,0.8981134901010477,0.6066987166053934,25.06,2025-06-01,B2
ENSG00000006606,0.426609467736924,0.7000683709536836,0.553435285426458,25.06,2025-06-01,B2
ENSG00000007174,0.8270885684907647,0.8886864599059955,0.2902261627797879,25.06,2025-06-01,B2
ENSG00000007312,0.8525772590289237,0.8476930971286684,0.7758447877603976,25.06,2025-06-01,B2
ENSG00000007314,0.9119074662200742,0.9714393531684423,0.7582957538135182,25.06,2025-06-01,B2
ENSG00000008853,0.7397996541980743,0.9059233198081271,,25.06,2025-06-01,B2
ENSG00000009724,0.7985314625200778,0.9442048632987646,,25.06,2025-06-01,B2
